6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	3	0	2.288	1	1	0	0	0	0	1	1	1	0	0	0
6	3	0	3.203	1	0	0	1	0	1	0	1	-1	-1	-1	0
6	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1
6	4	0	1.373	-1	-1	-1	-1	0	0	1	1	1	0	0	0
6	4	1	2.288	1	-1	-1	-1	1	0	0	-1	0	0	1	0
6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	5	0	1.373	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	0
6	5	1	1.373	1	0	1	0	-1	-1	-1	1	1	0	0	0
6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	6	1	1.373	-1	0	0	1	1	0	0	-1	-1	-1	-1	0
6	6	0	2.288	-1	0	0	1	0	1	0	-1	0	1	0	0
6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	7	1	2.288	-1	1	0	0	-1	-1	-1	1	-1	-1	-1	0
6	7	0	0.458	1	1	0	0	0	0	1	-1	0	1	0	0
6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	8	1	2.288	1	0	1	0	1	0	0	-1	-1	-1	-1	0
6	8	0	3.203	-1	-1	-1	-1	1	0	0	1	1	0	0	0
6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	9	0	3.203	1	-1	-1	-1	0	0	1	-1	0	1	0	0
6	9	1	0.458	-1	0	1	0	0	1	0	1	0	1	0	0
6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	10	0	3.203	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	0
6	10	0	3.203	-1	-1	-1	-1	0	0	1	-1	-1	-1	-1	0
6	10	1	0	0	0	0	0	0	0	0	0	0	0	0	1
6	11	0	3.203	1	0	0	1	1	0	0	1	0	0	1	0
6	11	1	0.458	1	1	0	0	1	0	0	1	0	0	1	0
6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	12	1	1.373	1	0	0	1	0	1	0	-1	1	0	0	0
6	12	0	1.373	-1	1	0	0	0	0	1	1	-1	-1	-1	0
6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	13	1	0.458	1	1	0	0	-1	-1	-1	-1	0	0	1	0
6	13	0	2.288	-1	0	0	1	-1	-1	-1	1	0	0	1	0
6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	14	0	0.458	-1	1	0	0	0	0	1	-1	0	1	0	0
6	14	1	1.373	-1	1	0	0	1	0	0	-1	1	0	0	0
6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	15	1	0.458	1	0	1	0	0	1	0	1	0	1	0	0
6	15	0	2.288	1	-1	-1	-1	0	0	1	1	0	1	0	0
6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	16	0	2.288	-1	0	1	0	0	1	0	-1	1	0	0	0
6	16	1	0.458	-1	0	1	0	-1	-1	-1	-1	0	0	1	0
6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	1	0	2.288	-1	-1	-1	-1	0	1	0	1	0	0	1	0
7	1	1	1.373	-1	0	0	1	1	0	0	1	0	1	0	0
7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	2	1	0.458	-1	0	0	1	0	0	1	1	-1	-1	-1	0
7	2	0	0.458	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	0
7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	3	0	1.373	-1	1	0	0	1	0	0	1	0	1	0	0
7	3	1	3.203	-1	0	1	0	0	0	1	1	0	0	1	0
7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	4	1	3.203	1	0	1	0	0	0	1	1	-1	-1	-1	0
7	4	0	1.373	-1	0	0	1	0	0	1	-1	0	0	1	0
7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	5	0	3.203	1	1	0	0	1	0	0	-1	1	0	0	0
7	5	1	1.373	1	-1	-1	-1	-1	-1	-1	-1	0	1	0	0
7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	6	1	1.373	-1	0	1	0	0	0	1	-1	0	0	1	0
7	6	0	3.203	1	1	0	0	-1	-1	-1	1	0	1	0	0
7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	7	1	1.373	1	1	0	0	0	1	0	1	0	0	1	0
7	7	0	0.458	-1	-1	-1	-1	0	1	0	-1	1	0	0	0
7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	8	1	3.203	-1	0	1	0	-1	-1	-1	1	1	0	0	0
7	8	0	2.288	-1	1	0	0	0	1	0	1	1	0	0	0
7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	9	1	2.288	1	-1	-1	-1	1	0	0	1	0	1	0	0
7	9	0	2.288	-1	1	0	0	-1	-1	-1	-1	-1	-1	-1	0
7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	10	0	0.458	1	0	0	1	-1	-1	-1	1	1	0	0	0
7	10	1	3.203	-1	0	1	0	1	0	0	-1	0	1	0	0
7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	11	1	2.288	-1	0	0	1	-1	-1	-1	-1	0	1	0	0
7	11	0	1.373	1	-1	-1	-1	0	1	0	1	0	0	1	0
7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	12	1	1.373	1	0	1	0	-1	-1	-1	-1	0	1	0	0
7	12	0	0.458	1	0	0	1	1	0	0	-1	-1	-1	-1	0
7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	13	1	0.458	1	-1	-1	-1	0	1	0	-1	-1	-1	-1	0
7	13	0	3.203	1	1	0	0	0	1	0	-1	0	0	1	0
7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	14	0	2.288	1	0	0	1	0	0	1	-1	0	0	1	0
7	14	1	2.288	1	0	1	0	0	0	1	-1	1	0	0	0
7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	15	1	0.458	-1	-1	-1	-1	1	0	0	-1	1	0	0	0
7	15	0	0.458	1	0	0	1	0	0	1	1	1	0	0	0
7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	16	0	3.203	-1	1	0	0	0	1	0	-1	-1	-1	-1	0
7	16	1	2.288	1	0	1	0	1	0	0	1	-1	-1	-1	0
7	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	1	1	3.203	-1	0	0	1	0	1	0	1	0	1	0	0
8	1	0	3.203	1	0	0	1	-1	-1	-1	-1	1	0	0	0
8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	2	1	0.458	-1	0	1	0	1	0	0	1	0	0	1	0
8	2	0	1.373	1	0	1	0	0	1	0	-1	-1	-1	-1	0
8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	3	0	2.288	1	1	0	0	0	0	1	1	1	0	0	0
8	3	1	3.203	1	0	0	1	0	1	0	1	-1	-1	-1	0
8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	4	0	1.373	-1	-1	-1	-1	0	0	1	1	1	0	0	0
8	4	1	2.288	1	-1	-1	-1	1	0	0	-1	0	0	1	0
8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	5	1	1.373	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	0
8	5	0	1.373	1	0	1	0	-1	-1	-1	1	1	0	0	0
8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	6	1	1.373	-1	0	0	1	1	0	0	-1	-1	-1	-1	0
8	6	0	2.288	-1	0	0	1	0	1	0	-1	0	1	0	0
8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	7	1	2.288	-1	1	0	0	-1	-1	-1	1	-1	-1	-1	0
8	7	0	0.458	1	1	0	0	0	0	1	-1	0	1	0	0
8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	8	1	2.288	1	0	1	0	1	0	0	-1	-1	-1	-1	0
8	8	0	3.203	-1	-1	-1	-1	1	0	0	1	1	0	0	0
8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	9	0	3.203	1	-1	-1	-1	0	0	1	-1	0	1	0	0
8	9	1	0.458	-1	0	1	0	0	1	0	1	0	1	0	0
8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	10	0	3.203	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	0
8	10	1	3.203	-1	-1	-1	-1	0	0	1	-1	-1	-1	-1	0
8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	11	0	3.203	1	0	0	1	1	0	0	1	0	0	1	0
8	11	1	0.458	1	1	0	0	1	0	0	1	0	0	1	0
8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	12	0	1.373	1	0	0	1	0	1	0	-1	1	0	0	0
8	12	1	1.373	-1	1	0	0	0	0	1	1	-1	-1	-1	0
8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	13	1	0.458	1	1	0	0	-1	-1	-1	-1	0	0	1	0
8	13	0	2.288	-1	0	0	1	-1	-1	-1	1	0	0	1	0
8	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	14	1	0.458	-1	1	0	0	0	0	1	-1	0	1	0	0
8	14	0	1.373	-1	1	0	0	1	0	0	-1	1	0	0	0
8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	15	1	0.458	1	0	1	0	0	1	0	1	0	1	0	0
8	15	0	2.288	1	-1	-1	-1	0	0	1	1	0	1	0	0
8	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8	16	0	2.288	-1	0	1	0	0	1	0	-1	1	0	0	0
8	16	1	0.458	-1	0	1	0	-1	-1	-1	-1	0	0	1	0
8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9	1	0	1.648	-1	-1	-1	-1	0	1	0	1	0	0	1	0
9	1	1	0.989	-1	0	0	1	1	0	0	1	0	1	0	0
9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9	2	0	0.33	-1	0	0	1	0	0	1	1	-1	-1	-1	0
9	2	1	0.33	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	0
9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9	3	1	0.989	-1	1	0	0	1	0	0	1	0	1	0	0
9	3	0	2.307	-1	0	1	0	0	0	1	1	0	0	1	0
9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9	4	0	2.307	1	0	1	0	0	0	1	1	-1	-1	-1	0
